# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:06:21 / 14:01:15
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
3gns1A2A_12      1.54208e-03  2.54055e-01  2.77485e-01  1.12859e-01  1.16883e-01  5.26316e-02  5.72744e-01  3.27341e-01  3.12954e-04  4.35275e-01  2.93000e+02  7.10000e+01  2.21000e+02  2.21000e+02  1.54000e+02  6.20000e+01 -1.46548e+01  7.20023e+00  1.34339e+01 -8.47639e-01 -2.43697e-01  4.71296e-01 -5.15802e-01  1.70347e-01 -8.39602e-01  1.24324e-01 -9.54774e-01 -2.70092e-01
5ohpA1C1_21      1.54167e-03  1.56640e-01  4.40131e-01  2.58795e-02  0.00000e+00  9.30233e-02  8.22556e-01  4.82640e-01  2.87303e-05  8.02474e-01  2.93000e+02  7.10000e+01  7.40000e+01  3.15000e+02  6.50000e+01  6.90000e+01 -4.48403e+00  1.87113e+01 -1.04022e+01 -4.88961e-01  2.19059e-01 -8.44352e-01 -7.82420e-01 -5.38091e-01  3.13493e-01 -3.85664e-01  8.13924e-01  4.34501e-01
5iuuA1B2_12      1.54162e-03  2.82528e-01  3.25990e-01  3.73134e-02  2.32558e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60677e-01  1.30722e-02  2.93000e+02  7.10000e+01  4.36000e+02  4.23000e+02  1.73000e+02  4.60000e+01  1.02663e+00 -3.07562e+01  2.39570e+01 -8.36435e-01 -3.88913e-01 -3.86165e-01 -5.45965e-01  6.52915e-01  5.24999e-01  4.79540e-02  6.49960e-01 -7.58454e-01
3ay31A1B_12      1.54122e-03  2.65099e-01  3.86927e-01  1.22951e-02  6.66667e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  2.66000e+02  2.66000e+02  2.04000e+02  5.00000e+01 -3.35536e+01  8.51151e+00 -1.29193e+01 -5.27751e-01  7.25575e-01  4.41611e-01 -7.08581e-01 -8.93776e-02 -6.99946e-01 -4.68393e-01 -6.82314e-01  5.61297e-01
3h841A1B_12      1.54082e-03  2.86258e-01  3.35221e-01  1.25471e-02  7.24638e-02  1.33333e-01  0.00000e+00  0.00000e+00  1.60516e-01  1.30722e-02  2.93000e+02  7.10000e+01  3.26000e+02  3.23000e+02  2.12000e+02  5.30000e+01 -3.92866e+00 -3.46199e+01  1.11673e+01 -2.37460e-01 -9.44252e-01  2.28036e-01  7.24788e-01 -3.28521e-01 -6.05604e-01  6.46758e-01  2.14710e-02  7.62393e-01
3ngh1A2B_12      1.54078e-03  1.70572e-01  3.41179e-01  5.45024e-02  6.52174e-02  2.50000e-01  3.13100e-09  0.00000e+00  1.56972e-01  1.51858e-02  2.93000e+02  7.10000e+01  1.06000e+02  1.06000e+02  8.00000e+01  6.20000e+01  1.29026e+01  1.10631e+01 -3.49914e+01  9.55492e-01 -2.93177e-01  3.29154e-02 -1.13397e-01 -4.67970e-01 -8.76439e-01  2.72355e-01  8.33697e-01 -4.80387e-01
1evj0A0C_12      1.54065e-03  2.82135e-01  4.04995e-01  1.71564e-01  3.48837e-02  5.66038e-02  2.67037e-01  2.49308e-01  4.24531e-02  1.73085e-01  2.93000e+02  7.10000e+01  3.40000e+02  3.37000e+02  1.99000e+02  7.10000e+01 -2.37328e+01 -1.49398e+01  1.84709e+01  4.82785e-01 -8.14407e-01 -3.21962e-01  8.04703e-01  5.57601e-01 -2.03801e-01  3.45503e-01 -1.60691e-01  9.24557e-01
5bkcA1B1_12      1.53990e-03  2.64738e-01  3.38440e-01  1.61146e-02  5.71429e-02  9.09091e-02  8.29579e-06  0.00000e+00  1.70183e-01  2.75087e-02  2.93000e+02  7.10000e+01  2.89000e+02  2.64000e+02  2.10000e+02  7.00000e+01 -2.45833e+01  1.99704e+01  1.04153e+01 -6.84372e-01 -7.11434e-01 -1.59676e-01  2.26742e-01  4.80489e-04 -9.73955e-01  6.92981e-01 -7.02753e-01  1.60983e-01
1ev70A0B_21      1.53916e-03  2.81385e-01  3.46790e-01  2.47855e-02  5.26316e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60677e-01  1.30722e-02  2.93000e+02  7.10000e+01  2.93000e+02  2.95000e+02  2.03000e+02  7.00000e+01  1.62756e+01 -1.69665e+01 -2.49650e+01 -2.49538e-01  4.45140e-01  8.59989e-01 -7.89751e-01 -6.07471e-01  8.52767e-02  5.60379e-01 -6.57898e-01  5.03136e-01
2uuz0A0B_21      1.53865e-03  1.09096e-01  3.20556e-01  1.31004e-01  5.00000e-02  3.63636e-02  8.88387e-01  5.54121e-01  3.45589e-04  8.74010e-01  2.93000e+02  7.10000e+01  8.50000e+01  8.90000e+01  7.60000e+01  5.90000e+01  1.39552e-01  1.40636e+01 -1.60001e+00  3.50255e-01 -5.73589e-01 -7.40484e-01  4.08951e-01  8.04879e-01 -4.30034e-01  8.42663e-01 -1.52200e-01  5.16483e-01
6vbqL1P1_12      1.53858e-03  3.53796e-01  1.36175e-01  5.04144e-02  4.52381e-01  0.00000e+00  5.47293e-01  4.03381e-01  1.91703e-01  5.29772e-01  2.93000e+02  7.10000e+01  2.08000e+02  1.50000e+01  1.42000e+02  1.30000e+01  1.47501e+01 -1.37179e+01 -9.33752e+00 -3.73462e-02 -8.92179e-01 -4.50135e-01 -8.36936e-01  2.74053e-01 -4.73744e-01  5.46025e-01  3.59041e-01 -7.56932e-01
2w401A1C_12      1.53829e-03  2.97076e-01  3.57403e-01  1.38282e-02  0.00000e+00  3.70370e-02  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  5.01000e+02  5.02000e+02  1.97000e+02  7.00000e+01 -2.56294e+01  2.65244e+01  2.31517e+01 -4.18037e-01 -7.12865e-02 -9.05629e-01 -5.35596e-01  8.24557e-01  1.82326e-01  7.33745e-01  5.61270e-01 -3.82876e-01
6uvnB1N1_12      1.53827e-03  2.79964e-01  3.55279e-01  1.45985e-02  1.17647e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  4.98000e+02  8.10000e+01  1.84000e+02  5.20000e+01 -2.03774e+01  1.96194e+01 -2.82980e+01  8.62377e-01 -1.58767e-01 -4.80727e-01  4.85030e-01  5.31231e-01  6.94651e-01  1.45089e-01 -8.32218e-01  5.35128e-01
5y9eA1B1_12      1.53804e-03  2.32514e-01  3.22865e-01  2.85310e-02  6.10687e-02  2.12766e-02  5.08254e-01  2.26669e-01  2.96420e-02  3.66802e-01  2.93000e+02  7.10000e+01  4.16000e+02  4.14000e+02  2.15000e+02  5.80000e+01  4.31292e+00 -7.03158e+00  1.93849e+01  4.25321e-01  8.88540e-01  1.72043e-01  7.67312e-01 -2.53216e-01 -5.89163e-01 -4.79931e-01  3.82594e-01 -7.89486e-01
1bkz0A0B_21      1.53786e-03  2.43919e-01  3.71320e-01  2.31839e-02  1.25000e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  1.35000e+02  1.35000e+02  1.05000e+02  6.30000e+01  1.73343e+01  3.92513e+01 -1.02573e+01  8.00028e-01 -5.99951e-01 -3.74534e-03  4.12602e-01  5.54711e-01 -7.22534e-01  4.35562e-01  5.76502e-01  6.91325e-01
3bre1A1B_12      1.53753e-03  2.45941e-01  3.97128e-01  1.24113e-02  5.40541e-02  0.00000e+00  4.75759e-07  0.00000e+00  1.64431e-01  2.13906e-02  2.93000e+02  7.10000e+01  3.22000e+02  3.28000e+02  1.32000e+02  6.50000e+01  2.60624e+01  4.44300e+01  4.35516e+01 -8.49779e-01  4.68338e-01 -2.41939e-01 -3.77375e-01 -8.60947e-01 -3.41115e-01 -3.68054e-01 -1.98571e-01  9.08353e-01
2pop0A0B_12      1.53721e-03  2.81289e-01  2.90050e-01  5.16746e-02  1.44928e-02  3.92157e-02  2.60142e-06  0.00000e+00  1.56282e-01  2.05586e-02  2.93000e+02  7.10000e+01  3.26000e+02  7.90000e+01  2.14000e+02  6.00000e+01 -2.90055e+01  1.06680e+01  5.67532e+00  1.17422e-01 -2.45001e-01  9.62386e-01  8.89308e-01  4.57241e-01  7.89717e-03 -4.41977e-01  8.54930e-01  2.71571e-01
6oaxF1A1_12      1.53613e-03  2.81715e-01  3.76397e-01  4.36893e-02  5.35714e-02  6.12245e-02  3.45259e-04  3.56953e-02  1.48050e-01  4.57119e-02  2.93000e+02  7.10000e+01  5.71000e+02  5.81000e+02  2.19000e+02  5.60000e+01  1.67613e+01  2.51174e+01 -1.86496e+01  8.56040e-01  5.16390e-01  2.31631e-02 -4.75110e-01  8.03681e-01 -3.58284e-01 -2.03630e-01  2.95700e-01  9.33325e-01
2o200A0B_12      1.53507e-03  2.40274e-01  3.76004e-01  1.92582e-02  7.31707e-02  0.00000e+00  9.32341e-05  0.00000e+00  1.68442e-01  2.39500e-02  2.93000e+02  7.10000e+01  2.71000e+02  2.75000e+02  1.90000e+02  5.10000e+01  1.24544e+00 -2.75053e+01 -1.72846e+01  9.08610e-01  2.23047e-01  3.53097e-01 -3.94520e-01  7.35806e-01  5.50403e-01 -1.37045e-01 -6.39406e-01  7.56557e-01
3da41A2B_12      1.53439e-03  2.43790e-01  3.38177e-01  4.81928e-02  1.42857e-01  0.00000e+00  2.11599e-07  0.00000e+00  1.41345e-01  1.67678e-02  2.93000e+02  7.10000e+01  2.70000e+02  2.70000e+02  1.70000e+02  5.10000e+01  1.85035e+01  5.87274e+00 -3.03682e+01  1.80521e-01  1.71195e-01  9.68558e-01  8.91310e-01  3.87927e-01 -2.34691e-01 -4.15908e-01  9.05652e-01 -8.25592e-02
3mzi1A1B_12      1.53416e-03  1.95072e-01  3.23730e-01  4.70829e-02  6.89655e-02  1.76471e-01  4.32059e-03  2.85559e-02  1.86066e-01  8.76014e-02  2.93000e+02  7.10000e+01  1.40000e+02  1.40000e+02  1.36000e+02  5.50000e+01 -2.78016e+00  2.76043e+01  1.05483e+01  5.58412e-01  5.13506e-01  6.51527e-01 -8.27100e-01  2.84152e-01  4.84937e-01  6.38851e-02 -8.09673e-01  5.83394e-01
6vurA1A2_12      1.53396e-03  2.64018e-01  3.83082e-01  1.28355e-02  7.54717e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  3.96000e+02  3.96000e+02  2.34000e+02  5.40000e+01 -7.32493e-03 -1.74666e+01  3.72880e+01 -1.56765e-02 -9.95087e-01 -9.77576e-02  2.03950e-01  9.25318e-02 -9.74598e-01  9.78856e-01 -3.52160e-02  2.01498e-01
6vurA5A6_12      1.53396e-03  2.64018e-01  3.83082e-01  1.28355e-02  7.54717e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  3.96000e+02  3.96000e+02  2.34000e+02  5.40000e+01 -7.32493e-03 -1.74666e+01  3.72880e+01 -1.56765e-02 -9.95087e-01 -9.77576e-02  2.03950e-01  9.25318e-02 -9.74598e-01  9.78856e-01 -3.52160e-02  2.01498e-01
6vurA4A5_12      1.53394e-03  2.64018e-01  3.83079e-01  1.28355e-02  7.54717e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  3.96000e+02  3.96000e+02  2.34000e+02  5.40000e+01 -7.35334e-03 -1.74666e+01  3.72881e+01 -1.56785e-02 -9.95087e-01 -9.77562e-02  2.03951e-01  9.25300e-02 -9.74598e-01  9.78855e-01 -3.52178e-02  2.01499e-01
6vurA2A3_12      1.53393e-03  2.64018e-01  3.83077e-01  1.28355e-02  7.54717e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  3.96000e+02  3.96000e+02  2.34000e+02  5.40000e+01 -7.35749e-03 -1.74665e+01  3.72881e+01 -1.56761e-02 -9.95087e-01 -9.77544e-02  2.03955e-01  9.25286e-02 -9.74598e-01  9.78855e-01 -3.52154e-02  2.01503e-01
1f5m0A0B_12      1.53363e-03  2.07854e-01  4.46317e-01  1.55376e-02  8.88889e-02  3.12500e-02  2.00491e-04  0.00000e+00  1.43484e-01  1.51437e-02  2.93000e+02  7.10000e+01  1.76000e+02  1.77000e+02  1.43000e+02  6.40000e+01 -2.64285e+01 -4.30497e-02 -1.55178e+01  7.14667e-01 -2.63275e-01 -6.48026e-01  5.52447e-01 -3.55785e-01  7.53804e-01 -4.29015e-01 -8.96718e-01 -1.08822e-01
6k0zA1A2_12      1.53363e-03  3.10309e-01  3.62375e-01  1.26113e-02  4.76190e-02  3.92157e-02  2.20280e-07  0.00000e+00  1.40484e-01  1.42476e-02  2.93000e+02  7.10000e+01  4.58000e+02  4.58000e+02  2.15000e+02  7.10000e+01  6.54857e+00  3.10379e+01  1.66126e+01 -4.52731e-01  8.16706e-01 -3.57806e-01  8.01564e-01  5.48553e-01  2.37875e-01  3.90550e-01 -1.79111e-01 -9.02989e-01
3ppe1A1B_21      1.53304e-03  2.55965e-01  2.84729e-01  7.06127e-02  5.47945e-02  7.14286e-02  2.12836e-04  0.00000e+00  1.30894e-01  3.36429e-02  2.93000e+02  7.10000e+01  2.03000e+02  2.03000e+02  1.15000e+02  5.20000e+01 -3.13804e+01 -8.56546e+00 -6.76320e-01 -3.51187e-01  8.99598e-02  9.31974e-01  8.22372e-01 -4.46232e-01  3.52960e-01  4.47628e-01  8.90384e-01  8.27304e-02
2d8d0A0B_21      1.53252e-03  1.27167e-01  2.89151e-01  9.79429e-02  3.03030e-02  1.00000e-01  8.19215e-01  4.96068e-01  5.63384e-02  7.64551e-01  2.93000e+02  7.10000e+01  8.30000e+01  8.00000e+01  6.80000e+01  6.00000e+01  1.45644e+01 -6.95917e+00  2.90603e-01 -4.76865e-02  7.23371e-01 -6.88811e-01 -1.03813e-01 -6.89450e-01 -7.16855e-01 -9.93453e-01  3.73232e-02  1.07973e-01
6kwlA1B1_21      1.53205e-03  2.44400e-01  3.32794e-01  5.33526e-02  3.17460e-02  0.00000e+00  6.28184e-07  0.00000e+00  1.54252e-01  1.58434e-02  2.93000e+02  7.10000e+01  9.80000e+01  2.75000e+02  9.00000e+01  7.10000e+01  1.91968e+01  2.29897e+01  6.86465e+00 -9.53906e-01  2.46628e-01 -1.70992e-01 -2.96288e-01 -6.83351e-01  6.67267e-01  4.77190e-02  6.87173e-01  7.24925e-01
6ysfE1D1_12      1.53183e-03  2.13488e-01  3.67212e-01  4.73896e-02  0.00000e+00  0.00000e+00  4.29462e-07  0.00000e+00  1.66134e-01  1.50350e-02  2.93000e+02  7.10000e+01  2.52000e+02  2.52000e+02  1.35000e+02  5.30000e+01  2.67757e+00 -3.44696e+01 -1.38936e+01  7.65555e-01  2.98924e-01  5.69711e-01 -4.18090e-01 -4.41904e-01  7.93676e-01  4.89006e-01 -8.45793e-01 -2.13325e-01
6z8mA1B1_12      1.53155e-03  3.00120e-01  3.64295e-01  2.01991e-02  5.60000e-02  6.52174e-02  5.86422e-05  0.00000e+00  1.29030e-01  1.42580e-02  2.93000e+02  7.10000e+01  2.83000e+02  4.83000e+02  1.98000e+02  7.10000e+01  7.17895e+00  2.10118e+01  2.38938e+01  5.62700e-01  3.46142e-01  7.50702e-01 -8.26393e-01  2.12440e-01  5.21481e-01  2.10274e-02 -9.13813e-01  4.05590e-01
6pe0B1C1_12      1.53136e-03  2.36592e-01  3.66686e-01  5.95447e-02  5.93220e-02  6.45161e-02  2.80873e-02  6.94678e-02  1.37479e-01  1.75065e-01  2.93000e+02  7.10000e+01  2.82000e+02  2.98000e+02  1.86000e+02  5.10000e+01 -1.07251e+01  2.35883e+01  9.85199e+00 -4.26083e-01 -7.02183e-01 -5.70432e-01  8.55574e-01 -1.07838e-01 -5.06324e-01  2.94018e-01 -7.03783e-01  6.46717e-01
1epf0A0B_12      1.53118e-03  3.20693e-01  2.85279e-01  1.90797e-02  2.00000e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.60795e-01  1.30722e-02  2.93000e+02  7.10000e+01  1.89000e+02  1.91000e+02  1.19000e+02  5.70000e+01 -2.75262e+01 -3.04195e+01  1.33349e+01 -4.80059e-01  3.66330e-01  7.97086e-01  8.75566e-01  1.44048e-01  4.61122e-01  5.41044e-02  9.19267e-01 -3.89898e-01
3mb21A1D_12      1.53066e-03  1.08114e-01  2.85116e-01  8.95284e-02  2.22222e-02  9.67742e-02  7.94186e-01  3.87618e-01  2.25298e-04  5.82377e-01  2.93000e+02  7.10000e+01  6.10000e+01  5.80000e+01  4.90000e+01  3.10000e+01 -1.66654e+01 -7.09561e+00 -6.46719e+00  7.24790e-01 -4.28618e-01 -5.39413e-01  5.68830e-01 -6.94692e-02  8.19516e-01 -3.88732e-01 -9.00811e-01  1.93460e-01
6u6yA1D1_21      1.53059e-03  2.68040e-01  3.74626e-01  3.00136e-02  7.69231e-02  7.69231e-02  2.08176e-02  3.89447e-02  1.50364e-01  7.06351e-02  2.93000e+02  7.10000e+01  4.30000e+02  4.34000e+02  2.01000e+02  6.50000e+01 -1.52335e+01  2.41418e+01 -1.68194e+01 -4.21627e-01  2.01566e-01 -8.84083e-01  3.18448e-01  9.45793e-01  6.37651e-02  8.49012e-01 -2.54649e-01 -4.62960e-01
6o24A1I1_12      1.53009e-03  3.97782e-01  1.00281e-01  7.02720e-02  6.66667e-01  0.00000e+00  9.40575e-01  5.96343e-01  2.97249e-06  8.42361e-01  2.93000e+02  7.10000e+01  2.29000e+02  1.10000e+01  2.16000e+02  1.00000e+01 -3.61980e+00 -7.77609e+00 -8.62789e+00 -9.08673e-01 -4.15682e-01 -3.90070e-02 -1.94470e-01  5.04070e-01 -8.41484e-01  3.69452e-01 -7.57048e-01 -5.38873e-01
6tmfG1J1_21      1.52950e-03  2.32099e-01  3.72164e-01  2.89436e-02  1.11111e-01  1.25000e-01  8.36837e-05  0.00000e+00  1.36804e-01  2.18668e-02  2.93000e+02  7.10000e+01  1.29000e+02  2.20000e+02  1.08000e+02  7.10000e+01 -2.31938e+01  2.80988e+01  6.43159e+00 -6.51427e-01 -2.20826e-01  7.25864e-01  7.58098e-01 -2.27924e-01  6.11015e-01  3.05141e-02  9.48307e-01  3.15883e-01
1fqj0A0B_21      1.52887e-03  1.88881e-01  3.66727e-01  6.13126e-02  3.77358e-02  3.12500e-02  1.83795e-03  1.48724e-02  1.70493e-01  2.78672e-02  2.93000e+02  7.10000e+01  1.33000e+02  3.17000e+02  1.10000e+02  5.70000e+01 -5.13272e+00 -1.56443e+01 -2.54644e+01  5.78756e-01 -8.14915e-01  3.09155e-02 -6.95280e-02 -8.70798e-02 -9.93772e-01  8.12532e-01  5.73002e-01 -1.07057e-01
7bwfA1B1_21      1.52885e-03  1.54711e-01  3.62593e-01  1.97539e-01  4.28571e-02  5.88235e-02  2.18501e-01  2.17190e-01  4.59463e-02  2.92555e-01  2.93000e+02  7.10000e+01  9.20000e+01  8.70000e+01  7.40000e+01  5.90000e+01 -7.50398e+00 -4.04532e+00  3.04476e+01 -2.05105e-01  2.99534e-01  9.31779e-01  7.62030e-01  6.46304e-01 -4.00240e-02 -6.14201e-01  7.01834e-01 -3.60814e-01
7cttA1C1_12      1.52884e-03  3.38525e-01  3.12098e-01  1.50637e-02  0.00000e+00  4.87805e-02  0.00000e+00  0.00000e+00  1.58149e-01  1.30722e-02  2.93000e+02  7.10000e+01  8.26000e+02  6.30000e+01  2.59000e+02  4.10000e+01  1.21698e+01  2.82234e+01  2.23296e+01 -5.61484e-01  7.56623e-01  3.35048e-01  5.12836e-01  6.35943e-01 -5.76693e-01 -6.49411e-01 -1.51979e-01 -7.45096e-01
2o8g0A0I_12      1.52845e-03  2.76142e-01  2.76250e-01  1.51856e-02  7.08661e-02  7.14286e-02  1.37473e-02  3.39860e-02  2.41202e-01  5.92789e-02  2.93000e+02  7.10000e+01  2.95000e+02  5.90000e+01  1.96000e+02  2.90000e+01  4.43496e+00 -2.03210e+01 -1.56822e+01 -7.54675e-01  2.97016e-01 -5.85019e-01  2.50756e-01 -6.93398e-01 -6.75516e-01 -6.06289e-01 -6.56492e-01  4.48812e-01
6jigA4A6_12      1.52842e-03  2.84976e-01  3.04501e-01  1.77253e-02  2.35294e-01  5.00000e-02  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  4.80000e+02  4.80000e+02  2.20000e+02  5.90000e+01  3.77392e+01  1.60123e+01 -5.54252e+00 -6.38298e-02 -3.29290e-01 -9.42069e-01  8.71110e-01  4.42207e-01 -2.13591e-01  4.86923e-01 -8.34279e-01  2.58621e-01
6jigA1A7_12      1.52842e-03  2.84976e-01  3.04501e-01  1.77253e-02  2.35294e-01  5.00000e-02  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  4.80000e+02  4.80000e+02  2.20000e+02  5.90000e+01  3.77392e+01  1.60123e+01 -5.54252e+00 -6.38298e-02 -3.29290e-01 -9.42069e-01  8.71110e-01  4.42207e-01 -2.13591e-01  4.86923e-01 -8.34279e-01  2.58621e-01
6jigA3A5_12      1.52842e-03  2.84976e-01  3.04501e-01  1.77253e-02  2.35294e-01  5.00000e-02  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  4.80000e+02  4.80000e+02  2.20000e+02  5.90000e+01  3.77392e+01  1.60123e+01 -5.54252e+00 -6.38298e-02 -3.29290e-01 -9.42069e-01  8.71110e-01  4.42207e-01 -2.13591e-01  4.86923e-01 -8.34279e-01  2.58621e-01
6jigA2A8_12      1.52842e-03  2.84976e-01  3.04501e-01  1.77253e-02  2.35294e-01  5.00000e-02  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  4.80000e+02  4.80000e+02  2.20000e+02  5.90000e+01  3.77392e+01  1.60123e+01 -5.54252e+00 -6.38298e-02 -3.29290e-01 -9.42069e-01  8.71110e-01  4.42207e-01 -2.13591e-01  4.86923e-01 -8.34279e-01  2.58621e-01
6v6yA1A2_12      1.52811e-03  2.51961e-01  3.04179e-01  4.85888e-02  1.11111e-01  1.00000e-01  8.39558e-01  4.97630e-01  0.00000e+00  7.74107e-01  2.93000e+02  7.10000e+01  2.77000e+02  2.77000e+02  2.07000e+02  6.90000e+01 -1.22762e+01 -3.28654e+00  2.21947e+01  6.89100e-01 -4.38619e-01 -5.76849e-01  7.09964e-01  2.49095e-01  6.58713e-01 -1.45233e-01 -8.63461e-01  4.83055e-01
5reoA1A2_12      1.52641e-03  2.71342e-01  3.44400e-01  3.14704e-02  4.25532e-02  2.27273e-02  7.44741e-05  0.00000e+00  1.49681e-01  2.43370e-02  2.93000e+02  7.10000e+01  3.04000e+02  3.04000e+02  1.95000e+02  6.70000e+01 -3.65117e+01  1.37173e+01  6.91670e-01  9.14009e-01 -4.05647e-01 -6.11833e-03 -3.76737e-01 -8.54271e-01  3.58177e-01 -1.50520e-01 -3.25072e-01 -9.33634e-01
1zop0A0B_12      1.52639e-03  2.23039e-01  3.12076e-01  6.60264e-02  8.88889e-02  1.03448e-01  2.17723e-03  5.24943e-02  2.12070e-01  5.52089e-02  2.93000e+02  7.10000e+01  1.83000e+02  1.83000e+02  1.28000e+02  5.10000e+01  2.99182e+01 -2.05775e+01  1.14615e+01  3.08361e-01  9.51170e-01  1.37466e-02 -4.40346e-01  1.29917e-01  8.88379e-01  8.43213e-01 -2.79994e-01  4.58906e-01
5to6A1B1_21      1.52637e-03  1.03041e-01  3.33438e-01  6.90173e-02  4.31034e-02  6.25000e-02  8.73759e-01  4.97132e-01  1.21012e-04  8.63098e-01  2.93000e+02  7.10000e+01  1.39000e+02  1.41000e+02  1.16000e+02  3.20000e+01 -8.41531e+00  1.59783e+01 -6.76244e+00 -4.25679e-01  5.03417e-01 -7.51910e-01  8.95091e-01  1.12399e-01 -4.31485e-01 -1.32703e-01 -8.56702e-01 -4.98449e-01
6ke4A6A1_12      1.52517e-03  2.12281e-01  3.43655e-01  5.06667e-02  3.84615e-02  0.00000e+00  1.81782e-06  0.00000e+00  1.66674e-01  2.55039e-02  2.93000e+02  7.10000e+01  1.69000e+02  1.69000e+02  1.22000e+02  5.70000e+01 -2.63746e+01  1.87017e+01  2.61760e+00  7.95704e-01  5.82247e-02  6.02881e-01 -1.35052e-01 -9.53254e-01  2.70309e-01  5.90437e-01 -2.96506e-01 -7.50645e-01
2a1d0B0D_12      1.52495e-03  2.63371e-01  3.59116e-01  2.08086e-02  4.34783e-02  0.00000e+00  4.84720e-08  0.00000e+00  1.68427e-01  1.56267e-02  2.93000e+02  7.10000e+01  2.59000e+02  2.82000e+02  2.04000e+02  6.60000e+01  5.36582e+00  2.74580e+01 -2.29902e+01  6.29920e-01  4.04969e-01  6.62723e-01 -6.09148e-01 -2.71740e-01  7.45048e-01  4.81810e-01 -8.73016e-01  7.55115e-02
6tu3C1K1_12      1.52441e-03  2.48547e-01  3.75857e-01  1.90217e-02  4.54545e-02  9.09091e-02  1.69340e-10  0.00000e+00  1.56701e-01  1.24090e-02  2.93000e+02  7.10000e+01  2.47000e+02  1.97000e+02  1.68000e+02  6.90000e+01  4.44308e+01 -5.07672e+00 -6.89932e+00 -8.88752e-01  1.01942e-01  4.46910e-01 -1.73524e-01 -9.77222e-01 -1.22173e-01  4.24276e-01 -1.86131e-01  8.86197e-01
6xbdI1K1_12      1.52429e-03  2.94372e-01  3.17894e-01  3.34728e-02  2.22222e-02  0.00000e+00  0.00000e+00  0.00000e+00  1.60838e-01  1.30722e-02  2.93000e+02  7.10000e+01  2.63000e+02  9.50000e+01  1.83000e+02  5.30000e+01  5.21748e+00 -1.57520e+01 -3.22780e+01  3.92763e-02  3.73234e-01 -9.26905e-01 -9.29595e-01  3.53869e-01  1.03101e-01  3.66484e-01  8.57597e-01  3.60855e-01
3men1A1B_12      1.52418e-03  2.71633e-01  3.45161e-01  2.01638e-02  2.50000e-02  0.00000e+00  4.10236e-06  0.00000e+00  1.76290e-01  1.54841e-02  2.93000e+02  7.10000e+01  3.39000e+02  3.42000e+02  2.12000e+02  5.80000e+01  4.01556e+01 -1.28318e+01 -1.67256e+01 -9.32838e-01  3.40794e-01 -1.16930e-01  3.56574e-01  9.19759e-01 -1.64009e-01  5.16545e-02 -1.94688e-01 -9.79504e-01
6wm5A1C1_21      1.52366e-03  2.29461e-01  3.67231e-01  5.68295e-02  1.37931e-01  0.00000e+00  7.88116e-04  1.19533e-02  1.32750e-01  2.59676e-02  2.93000e+02  7.10000e+01  3.35000e+02  3.37000e+02  1.60000e+02  6.00000e+01 -2.96765e+01  7.77839e+00 -1.90844e+00 -1.43571e-01  5.29012e-01  8.36381e-01 -5.85901e-01 -7.26543e-01  3.58965e-01  7.97563e-01 -4.38500e-01  4.14259e-01
